opta_id,game_id,team_id,opp_team_id,home_away,match_day,full_name,birth_date,country,soccRole,position,team,opponent_team,mins_played,touches,xG,npxG,opxG,opshots,opgoals,goals,xA,opxA,xOVA,xA_received,xT,xT_pass,xT_carry,xT_from_passes_received,xg_blocked,xg_against_team
88340,2229055,124,135.0,h,16,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Torino,90,54.0,0.5252446,0.5252446,0.1628028,3.0,1.0,1.0,0.0488928,0.0488928,0.0494759,0.5246615,0.023287,0.0191629,0.0041241,0.4128046,0.0,1.5601812
88340,2229067,124,127.0,a,17,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Internazionale,90,23.0,0.0409484,0.0409484,0.0409484,1.0,0.0,0.0,0.180443,0.180443,0.1255458,0.0958456,0.01874,0.023279,-0.004539,0.1334028,0.0,3.8409195
88340,2229076,124,136.0,h,18,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Udinese,90,46.0,0.0140387,0.0140387,0.0140387,1.0,0.0,0.0,0.1411238,0.1411238,0.1267104,0.0284521,0.1050382,0.0806174,0.0244208,0.0597491,0.0,0.4252063
88340,2229088,124,128.0,a,19,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Juventus,90,25.0,0.2705089,0.2705089,0.2705089,1.0,0.0,0.0,0.0004724,0.0004724,0.0756891,0.1952922,-0.0036049,-0.0036049,0.0,0.027245,0.025265,1.9610926
88340,2229101,124,603.0,a,20,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Sampdoria,90,58.0,0.7542529,0.7542529,0.7542529,4.0,0.0,0.0,0.0344009,0.0343395,0.6305536,0.1580389,0.0686263,0.0461193,0.022507,0.1632248,0.0,0.461795
88340,2229104,124,123.0,h,21,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Bologna,90,35.0,0.0867793,0.0867793,0.0867793,2.0,0.0,0.0,0.0825514,0.0825514,0.1086947,0.060636,0.1019519,0.0891961,0.0127558,0.0642218,0.0,0.6308771
88340,2229119,124,121.0,a,22,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Roma,90,42.0,0.4528725,0.4528725,0.4528725,2.0,0.0,0.0,0.0163088,0.0160614,0.3475575,0.1213763,-0.0063229,-0.0190961,0.0127732,0.0609866,0.0,2.3744334
88340,2229124,124,125.0,h,23,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Fiorentina,90,27.0,1.5143359,0.7325869,0.6691471,4.0,0.0,1.0,0.3073306,0.3073306,0.7682126,0.2717049,0.0275846,-0.0097125,0.0372971,0.1332581,0.0,2.4770868
88340,2229145,124,695.0,a,25,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Empoli,90,38.0,0.1061333,0.1061333,0.0625537,1.0,0.0,0.0,0.1024266,0.1024266,0.1213445,0.0436357,0.0039158,0.0043698,-0.000454,0.0438461,0.0,1.3738578
88340,2229155,124,459.0,h,26,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Napoli,90,39.0,0.1661179,0.1661179,0.1661179,3.0,0.0,0.0,0.0502364,0.0502364,-0.0455412,0.2618954,-0.0758651,-0.0841368,0.0082717,0.2510854,0.0,1.2929612
88340,2229173,124,135.0,a,27,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Torino,90,37.0,0.2789174,0.2789174,0.2354101,1.0,0.0,0.0,0.0014161,0.0014161,0.1823519,0.0979815,-0.0106222,-0.0009819,-0.0096403,0.0662264,0.0,1.2364724
88340,2229175,124,129.0,h,28,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Lazio,90,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505118,0.0505118,-0.008647,0.0591587,0.0170032,0.0010696,0.0159336,0.0951538,0.0,2.6912604
88340,2229191,124,2036.0,a,29,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Spezia,90,19.0,0.067213,0.067213,0.067213,1.0,0.0,0.0,0.0028894,0.0027954,0.0135891,0.0564193,-0.0206956,-0.0195678,-0.0011278,0.0154075,0.0,2.301365
88340,2229195,124,120.0,h,30,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Milan,90,31.0,0.1844806,0.1844806,0.1844806,2.0,0.0,0.0,0.0246823,0.0246823,0.1974497,0.0117132,-0.0117927,0.0064408,-0.0182335,0.0175024,0.0,2.3669173
88340,2229213,124,136.0,a,31,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Udinese,90,28.0,0.1217445,0.1217445,0.1217445,1.0,1.0,1.0,0.0052658,0.0052658,-0.1728706,0.2998809,-0.0188595,-0.0152032,-0.0036563,0.1176723,0.0,5.7305938
88340,2229215,124,128.0,h,32,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Juventus,90,32.0,0.1314196,0.1314196,0.1314196,1.0,1.0,1.0,0.0025051,0.0025051,-0.0196893,0.1536141,-0.0236069,-0.0311483,0.0075414,0.1759358,0.0,1.3591476
88340,2229225,124,2182.0,h,33,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Sassuolo,87,44.0,0.186041,0.186041,0.186041,3.0,0.0,0.0,0.0303786,0.0303786,-0.018415,0.2348347,0.0997697,0.0152549,0.0845148,0.1262849,0.0,0.2108827
88340,2229236,124,990.0,a,34,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Genoa,90,36.0,0.1853898,0.1853898,0.0969106,3.0,0.0,0.0,0.0138596,0.0138596,0.0456309,0.1536185,-0.0599031,0.0129887,-0.0728918,0.2236352,0.0,0.7637647
88340,2229245,124,126.0,h,35,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Verona,90,42.0,0.2557792,0.2557792,0.1151175,2.0,0.0,1.0,0.0069007,0.0067809,0.059637,0.1055177,-0.010857,-0.0151478,0.0042908,0.065128,0.0,1.3206005
88340,2229259,124,1025.0,a,36,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Salernitana,90,34.0,0.0795422,0.0795422,0.0795422,2.0,0.0,0.0,0.2774797,0.2774797,0.266311,0.0907109,0.0497229,0.0097884,0.0399345,0.0853576,0.0,1.4976734
88340,2229265,124,127.0,h,37,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Internazionale,90,19.0,0.1568058,0.1568058,0.0661801,1.0,0.0,0.0,0.0145338,0.0145338,0.0133713,0.1579683,0.0851361,0.0710843,0.0140518,0.0758189,0.0,2.4445716
88340,2229283,124,137.0,a,38,João Pedro,1992-03-09,Italy,CAM,Forward,Cagliari,Venezia,90,44.0,0.6288184,0.6288184,0.4624103,3.0,0.0,0.0,0.106745,0.106745,0.0073797,0.7281837,-0.04069,-0.0457341,0.0050441,0.4467927,0.0,0.6426686
235584,2228905,124,2036.0,h,1,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Spezia,27,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023886,0.0023367,0.0018967,0.0005494,0.0044468,0.0027709,0.0016759,-0.0034415,0.0125992,0.0861819
235584,2228920,124,120.0,a,2,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Milan,26,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102014,0.0086036,0.0073765,0.001387,0.0183942,0.0191542,-0.00076,-0.0096743,0.0,0.2304201
235584,2228926,124,990.0,h,3,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Genoa,65,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175579,0.017198,-0.0116996,0.0291678,0.04986,0.0494972,0.0003628,0.0208444,0.0,0.2582482
235584,2228939,124,129.0,a,4,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Lazio,33,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005496,0.0003023,4.1e-06,0.0003255,0.003199,0.003199,0.0,-0.010332,0.0,0.367143
235584,2228959,124,459.0,a,6,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Napoli,90,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142354,0.0137459,0.0116465,0.0024124,0.0342514,0.0253088,0.0089426,-0.0091635,0.0257102,1.9580838
235584,2228966,124,137.0,h,7,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Venezia,18,14.0,0.0340516,0.0340516,0.0340516,1.0,0.0,0.0,0.0052189,0.0050298,-0.0023128,0.0413598,0.0063543,0.0063184,3.59e-05,-0.0071396,0.0,0.0
235584,2228986,124,125.0,a,9,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Fiorentina,58,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008065,0.007635,0.0047445,0.0028769,0.0474548,0.0527791,-0.0053243,-0.0247294,0.0,2.5210987
235584,2228994,124,121.0,h,10,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Roma,90,66.0,0.0139548,0.0139548,0.0139548,1.0,0.0,0.0,0.0096247,0.007049,0.018193,0.0031688,0.0531333,0.0460966,0.0070367,-0.0315191,0.0,2.5611078
235584,2229005,124,123.0,a,11,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Bologna,88,86.0,0.1251113,0.1251113,0.1251113,1.0,0.0,0.0,0.0185844,0.0175026,0.1268842,0.0161264,0.110614,0.0423223,0.0682917,-0.012682,0.0,1.0662357
235584,2229014,124,456.0,h,12,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Atalanta,89,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151084,0.0133603,0.0110095,0.0019829,0.0497975,0.0444999,0.0052976,-0.0260245,0.196667,3.7063825
235584,2229032,124,2182.0,a,13,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Sassuolo,78,49.0,0.0457104,0.0457104,0.0457104,1.0,0.0,0.0,0.0367957,0.0360583,0.0339451,0.0478235,0.035851,0.0343777,0.0014733,0.0,0.0290737,3.1542861
235584,2229048,124,126.0,a,15,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Verona,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051526,0.0051526,0.0041007,0.0010519,0.0258289,0.0239166,0.0019123,-0.0063837,0.0,0.0
235584,2229055,124,135.0,h,16,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Torino,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008162,0.0003041,-0.0004742,0.0007783,0.0062113,0.0062113,0.0,0.0011348,0.0,0.0
235584,2229067,124,127.0,a,17,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Internazionale,20,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003662,0.0003097,6.24e-05,0.0002473,0.0012525,0.0003589,0.0008936,-0.0032428,0.0,0.6988214
235584,2229076,124,136.0,h,18,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Udinese,20,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004596,0.0003858,3.61e-05,0.0003498,0.0106971,0.0044855,0.0062116,0.0008647,0.0,0.099837
235584,2229088,124,128.0,a,19,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Juventus,90,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004045,0.1999798,0.1957865,0.0041933,0.0397556,0.0393539,0.0004017,-0.0501497,0.0,1.9610926
235584,2229104,124,123.0,h,21,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Bologna,10,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007647,0.0007647,0.0002649,0.0004999,0.0169215,-0.0019506,0.0188721,-0.0060362,0.0,0.2481427
235584,2229119,124,121.0,a,22,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Roma,90,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313385,0.0307853,0.0260744,0.0047109,0.0273275,0.0144162,0.0129113,-0.0021867,0.0,2.3744334
235584,2229124,124,125.0,h,23,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Fiorentina,90,45.0,0.0352923,0.0352923,0.0352923,1.0,0.0,0.0,0.0261591,0.0256442,0.0449411,0.0159954,-0.0007715,-0.0229487,0.0221772,0.0039273,0.0,2.4770868
235584,2229155,124,459.0,h,26,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Napoli,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31e-05,0.0,-0.0003589,0.0003589,0.0,0.0,0.0,-0.0019417,0.0,0.3716773
235584,2229175,124,129.0,h,28,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Lazio,13,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015274,0.0014334,-0.0008877,0.0023211,0.0013846,-0.0074019,0.0087865,0.0182066,0.0,0.1753479
235584,2229191,124,2036.0,a,29,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Spezia,45,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133044,0.01214,0.0091236,0.0030164,0.0584985,0.0211632,0.0373353,-0.0026393,0.0,1.1950925
235584,2229195,124,120.0,h,30,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Milan,15,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1677303,0.1674951,0.1663604,0.0011346,0.028534,0.0138811,0.0146529,0.0009665,0.0,0.7141248
235584,2229213,124,136.0,a,31,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Udinese,65,32.0,0.0643736,0.0643736,0.0643736,1.0,0.0,0.0,0.0175744,0.0174609,0.0329233,0.0489112,0.0353402,0.0238339,0.0115063,0.045985,0.0,4.4805231
235584,2229225,124,2182.0,h,33,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,Sassuolo,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005297,0.0005297,1e-07,0.0005296,-0.1213048,0.0050424,-0.1263472,0.0126949,0.0,0.0
111515,2228905,124,2036.0,h,1,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Spezia,5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004361,0.0004361,0.0003207,0.0001185,0.0032809,0.0032809,0.0,-0.0001839,0.0,0.0134147
111515,2228920,124,120.0,a,2,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Milan,15,8.0,0.116544,0.116544,0.0,0.0,0.0,0.0,0.0002182,0.0002182,-0.0137286,0.0879906,-0.0071135,-0.0076656,0.0005521,-0.0051533,0.0,0.2304201
111515,2228939,124,129.0,a,4,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Lazio,74,37.0,0.0144771,0.0144771,0.0144771,1.0,0.0,0.0,0.0343952,0.0339161,0.0469003,0.0022243,0.0252855,0.0118113,0.0134742,0.0008832,0.0,1.7762447
111515,2228946,124,695.0,h,5,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Empoli,77,52.0,0.106538,0.106538,0.0149795,1.0,0.0,0.0,0.0035496,0.0029493,-0.0389989,0.1484861,0.0309542,0.0215879,0.0093663,0.0,0.0,1.3655745
111515,2228959,124,459.0,a,6,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Napoli,85,38.0,0.0827525,0.0827525,0.0607752,1.0,0.0,0.0,0.0481827,0.0289694,0.069268,0.0215614,0.0997657,0.0845384,0.0152273,-0.0080878,0.0,1.8435987
111515,2228966,124,137.0,h,7,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Venezia,90,56.0,0.0400164,0.0400164,0.021242,1.0,0.0,0.0,0.003304,0.0025297,0.0318952,0.0107875,0.0081991,-0.0013105,0.0095096,0.0210417,0.0937931,0.9637615
111515,2228974,124,603.0,h,8,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Sampdoria,90,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198295,0.0192597,0.0162114,0.0035098,0.0558166,0.0465761,0.0092405,-0.0061711,0.0,1.7264376
111515,2228986,124,125.0,a,9,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Fiorentina,90,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079942,0.0023593,0.0009834,0.0014335,0.030921,0.0258096,0.0051114,-0.0165126,0.0187996,3.1067994
111515,2228994,124,121.0,h,10,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Roma,90,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161565,0.0020253,-0.000887,0.0030729,0.0367956,0.0186604,0.0181352,-0.0083138,0.0,2.5611078
111515,2229005,124,123.0,a,11,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Bologna,90,47.0,0.0806295,0.0806295,0.0,0.0,0.0,0.0,0.0113841,0.0113157,-0.0095795,0.0579342,0.0387563,0.0276107,0.0111456,-0.0535177,0.0,1.6016267
111515,2229014,124,456.0,h,12,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Atalanta,90,54.0,0.0249428,0.0249428,0.0,0.0,0.0,0.0,0.0132992,0.0126293,0.0017652,0.0110823,0.0466468,0.0302339,0.0164129,0.0290966,0.049647,3.7063825
111515,2229032,124,2182.0,a,13,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Sassuolo,90,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749025,0.001683,-0.0010952,0.0027782,-0.0037972,-0.0049359,0.0011387,0.0,0.1279921,3.2502919
111515,2229034,124,1025.0,h,14,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Salernitana,14,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0450354,0.042573,0.0343499,0.008223,0.0067747,0.0,0.0067747,0.0,0.0,0.0352573
111515,2229048,124,126.0,a,15,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Verona,86,34.0,0.0356599,0.0356599,0.0,0.0,0.0,0.0,0.0043454,0.0012711,-0.0003093,0.0015804,-0.0080587,-0.0020578,-0.0060009,0.0010705,0.0,0.9086274
111515,2229067,124,127.0,a,17,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Internazionale,31,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005639,0.000407,-0.0002963,0.0007033,-0.0001411,-0.0005681,0.000427,0.0088016,0.0,1.3666706
111515,2229076,124,136.0,h,18,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Udinese,45,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014395,0.001356,-9.26e-05,0.0014486,-0.0044203,-0.0016094,-0.0028109,-0.004755,0.0,0.1728842
111515,2229088,124,128.0,a,19,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Juventus,90,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004867,0.1000117,0.0974293,0.0025824,0.0259676,0.0058351,0.0201325,0.0096108,0.0280617,1.9610926
111515,2229101,124,603.0,a,20,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Sampdoria,90,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0794164,0.0780491,0.0446162,0.0334329,0.0704377,0.0614307,0.009007,0.0424577,0.0,0.461795
111515,2229104,124,123.0,h,21,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Bologna,58,35.0,0.0635274,0.0635274,0.0635274,1.0,0.0,0.0,0.1676803,0.1102865,0.0918344,0.0819796,0.0075054,0.0006195,0.0068859,-0.0079159,0.0553376,0.2987894
111515,2229119,124,121.0,a,22,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Roma,10,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035425,0.0035425,-0.0051095,0.008652,-0.0352062,-0.0352062,0.0,0.0206583,0.0,0.259043
111515,2229134,124,456.0,a,24,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Atalanta,90,61.0,0.1081393,0.1081393,0.0,0.0,0.0,0.0,0.0027793,0.0019264,-0.0062357,0.0081622,0.0265044,0.0164202,0.0100842,0.0261731,0.0568698,1.2625341
111515,2229145,124,695.0,a,25,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Empoli,59,40.0,0.0126313,0.0126313,0.0,0.0,0.0,0.0,0.0062421,0.0050411,-0.0090016,0.0266741,0.0162862,0.0116559,0.0046303,0.0095243,0.0,1.0304015
111515,2229155,124,459.0,h,26,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Napoli,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111515,2229195,124,120.0,h,30,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Milan,68,40.0,0.1353345,0.1353345,0.0,0.0,0.0,0.0,0.016371,0.0143191,-0.1190185,0.268672,0.0618239,0.0641557,-0.0023318,0.0125718,0.0,1.4524486
111515,2229215,124,128.0,h,32,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Juventus,79,33.0,0.0329052,0.0329052,0.0329052,1.0,0.0,0.0,0.0017063,0.0010608,0.0311337,0.0028323,0.0063223,0.0046059,0.0017164,0.0018895,0.0,1.3591476
111515,2229259,124,1025.0,a,36,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Salernitana,90,57.0,0.0290946,0.0290946,0.0290946,1.0,0.0,0.0,0.2193176,0.0098973,0.0018711,0.0371209,0.0265961,0.0164728,0.0101233,-0.0074056,0.080506,1.4976734
111515,2229265,124,127.0,h,37,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Internazionale,90,63.0,0.0733138,0.0733138,0.0733138,2.0,1.0,1.0,0.0048098,0.0043283,0.0708586,0.0067834,0.0750908,0.0420916,0.0329992,-0.0217208,0.0,2.4445716
111515,2229283,124,137.0,a,38,Charalampos Lykogiannis,1993-10-22,Greece,FB,Defender,Cagliari,Venezia,34,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634202,0.029403,0.0273989,0.002004,0.0242023,0.0192286,0.0049737,-0.0245698,0.0,0.5251397
60849,2228905,124,2036.0,h,1,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Spezia,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256903,0.0256398,0.0233132,0.0006361,0.0241174,0.026255,-0.0021376,-0.0152349,0.0134147,0.0717516
60849,2228920,124,120.0,a,2,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Milan,64,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313529,0.0310698,0.0269296,0.0043202,0.0318233,0.0310137,0.0008096,0.0001502,0.0905863,2.5734521
60849,2228926,124,990.0,h,3,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Genoa,90,78.0,0.0592468,0.0592468,0.0,0.0,0.0,1.0,0.0099571,0.0099571,-0.0542907,0.1238167,0.0737115,0.0619543,0.0117572,-0.0272537,0.0369308,1.1122428
60849,2228939,124,129.0,a,4,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Lazio,90,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168515,0.0168515,0.0163402,0.0009363,0.0416064,0.0417,-9.36e-05,-0.0085594,0.1362275,2.0190654
60849,2228946,124,695.0,h,5,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Empoli,85,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040453,0.0040453,-0.019494,0.0235392,0.0226523,0.0189233,0.003729,0.0,0.0364022,1.4017939
60849,2228959,124,459.0,a,6,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Napoli,22,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017023,0.0016436,0.000556,0.0011759,0.0137992,0.0097918,0.0040074,-0.0035887,0.0,0.2359481
60849,2228974,124,603.0,h,8,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Sampdoria,32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001621,0.0001621,4.96e-05,0.0001216,0.0014409,0.0014409,0.0,-0.0032922,0.0,0.8136592
60849,2228986,124,125.0,a,9,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Fiorentina,90,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00782,0.0076474,0.0039784,0.0039622,0.0256294,0.0212412,0.0043882,-0.0301127,0.0840497,3.1067994
60849,2228994,124,121.0,h,10,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Roma,90,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005003,0.0047995,-0.015598,0.0204372,0.0143352,0.0087454,0.0055898,-0.0176848,0.0473613,2.5611078
60849,2229032,124,2182.0,a,13,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Sassuolo,90,62.0,0.065988,0.065988,0.0,0.0,0.0,0.0,0.027406,0.027406,0.0529815,0.0404126,0.0802747,0.0746677,0.005607,0.0,0.0,3.2502919
60849,2229034,124,1025.0,h,14,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Salernitana,90,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273223,0.0271795,0.0237163,0.0034632,0.0756755,0.063387,0.0122885,0.0,0.0,0.2611417
60849,2229048,124,126.0,a,15,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Verona,90,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024439,0.002392,-0.01301,0.015402,0.0080375,0.0066339,0.0014036,-0.010456,0.1481042,1.0089775
60849,2229055,124,135.0,h,16,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Torino,78,51.0,0.1058854,0.1058854,0.0366821,1.0,0.0,0.0,0.0199349,0.0191878,-0.052504,0.1775773,-0.0900061,-0.0906242,0.0006181,-0.0170489,0.0,0.718167
60849,2229076,124,136.0,h,18,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Udinese,70,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376678,0.0372966,0.0304656,0.006831,0.1203113,0.0838194,0.0364919,-0.0235151,0.0487714,0.3253694
60849,2229088,124,128.0,a,19,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Juventus,90,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030337,0.002929,0.0014912,0.0014377,-0.012644,-0.0135787,0.0009347,-0.0090558,0.0,1.9610926
60849,2229124,124,125.0,h,23,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Fiorentina,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60849,2229134,124,456.0,a,24,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Atalanta,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1e-05,6.1e-05,6.1e-05,0.0,0.0008868,0.0008868,0.0,0.0,0.0,0.0
60849,2229145,124,695.0,a,25,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Empoli,32,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036133,0.0035628,0.0029336,0.0006292,0.0099118,0.0107334,-0.0008216,-0.0020347,0.0,0.3303369
60849,2229173,124,135.0,a,27,Luca Ceppitelli,1989-08-11,Italy,CB,Defender,Cagliari,Torino,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
